ID,NAME,PREFIXES,URL,STATUS,INDEGREE,FULL_NAME,ACTORS_TYPE,COUNTRY,AREA,ANTHROPOGENIC_CLIMATE_CHANGE,MITIGATION_ADAPTATION,INDUSTRIAL_DELEGATION,THEMATIC_DELEGATION,LANGUAGE,COLLECTION,ABSTRACT_DRAFT,ABSTRACT,COMMENT,
801d2893-d3a2-4fdd-924d-c646908fc662,Cop17-cmp7durban,http://www.cop17-cmp7durban.com,http://www.cop17-cmp7durban.com,IN,8,COP17 / CMP7,institution,international,,yes,mitigation_adaptation,not_applicable,,EN,,,,bilingue / conférence COP Durban 2011,
c36637b4-6638-4012-bdc1-3bfd7d305ad5,Chinadialogue,http://www.chinadialogue.net,http://www.chinadialogue.net,IN,16,中外对话 / chinadialogue - china and the environment,media,Chine,Chine,yes,mitigation_adaptation,,,"EN, CH",,,,"China is growing fast and, as it grows, it is faced with urgent environmental challenges. Climate change, species loss, pollution, water scarcity and environment damage are not problems confined to one country: they are challenges that concern all the world's citizens, but the rise of China gives them a new urgency. Tackling these challenges will require a common effort and common understanding. Here at chinadialogue we aim to promote that common understanding. chinadialogue is devoted to the publication of high quality, bilingual information, direct dialogue and the search for solutions to our shared environmental challenges. / chinadialogue.net is an independent, non-profit organisation based in London and Beijing. It was launched on July 3, 2006. chinadialogue is funded by a range of institutional supporters, including several major charitable foundations",
b3780348-fd5a-4d2a-8353-488dfb5dcc66,Unfccc,http://www.unfccc.int,http://www.unfccc.int,IN,161,UNFCCC - United Nations Framework Convention on Climate Change,initiative,international,international,yes,mitigation_adaptation,,,"EN, SP, FR",,,,,
91187cc3-f8b4-46c1-b60d-445cc93856ec,Noaa,http://www.noaa.gov,http://www.noaa.gov/climate.html,IN,229,NOAA - National Oceanic and Atmospheric Administration,governmental_project,États-Unis d'Amérique,USA,not_applicable,not_applicable,,,EN,no,"The website of the National oceanic and atmospheric administration (NOAA) of the US dept of commerce is hosting several websites : Weather.gov website forecast (national weather services ) - Climate.gov (science and information for a climate-smart nation, including a Global climate dashboard) - and Ready. gov (Prepare, Plan, Stay informed which focuses on risks and management of the climate emergency situations",,,
74de9ec8-d163-4ba3-b46d-d886869096ad,Heatisonline,http://www.heatisonline.org,http://www.heatisonline.org,IN,19,The Heat Is Online,blogger,États-Unis d'Amérique,,yes,mitigation_adaptation,Energie,not_applicable,en,,,,Acteur : journaliste ou bloggeur.,
1098a5b5-e22d-4991-b1a8-c023d91ced82,Earthhour,http://www.earthhour.org,http://www.earthhour.org,IN,19,Earth Hour,initiative,Australie,international,yes,mitigation_adaptation,not_applicable,not_applicable,EN,yes,"Website of WWF’s Earth Hour, considered to be the world’s largest grassroots movement. Considers that while the global lights out remains an impactful visual call-out, its true impact is starting to be seen in areas and communities fighting climate change on an everyday basis. Web pages dedicated to the celebration of the Earth Hour around the world; list of environmental projects with the purpose of working for a living planet and sustainable living…","Website of WWF’s Earth Hour, considered to be the world’s largest grassroots movement. Web pages dedicated to the celebration of the Earth Hour around the world, list of environmental projects with the purpose of working for a living planet and sustainable living etc.",,
b4dc0b54-8e78-4775-8b99-348af9551f84,Omniclimate.Wordpress,http://www.omniclimate.wordpress.com,http://omnologos.com/category/omniclimate_/,IN,25,Omnologos,blogger,Royaume-Uni de Grande-Bretagne et d'Irlande du Nord,international,no,not_applicable,,,EN,yes,,,,
042393b8-af58-4a84-8107-bfee708ce2d8,Ilovemycarbondioxide,http://www.ilovemycarbondioxide.com,http://www.ilovemycarbondioxide.com,IN,23,CO2 - Love it,blogger,Australie,international,no,not_applicable,not_applicable,not_applicable,EN,no,,,,
f4a89623-1a5c-47bd-80aa-a7c0ffe65b8b,Toryaardvark,http://www.toryaardvark.com,http://www.toryaardvark.com,IN,19,Tony Aardvark. Debunking commonly held myths,blogger,ne sait pas,rien,dont_know,dont_know,,,EN,,,,je n'ai pas trouvé beaucoup d'informations / EL,
f5f1f018-23c9-4bcb-96d5-500dc39646b1,climatism.Wordpress,http://www.climatism.wordpress.com,http://www.climatism.wordpress.com,IN,12,Climatism / Tracking Anthropogenic Climate Alarmism,activist,international,international,no,not_applicable,not_applicable,not_applicable,EN,yes,"Climatism aims to draw attention to the ""alarmism"" and the lack of reliable arguments against it. Anonymous points of view to challenge the ""alarmists"" (Gore, Viner, Hansen) claims and the ""human induced climate change narrative"".",,EL,
dcb02b71-8338-41b3-b5bf-0d1ae5fb4a86,Climatefundsupdate,http://www.climatefundsupdate.org,http://www.climatefundsupdate.org,IN,8,Climate Funds Update: The latest information on climate founds,initiative,international,rien,not_applicable,mitigation_adaptation,Finance,not_applicable,EN,yes,,,,
1e3dd075-0173-4ebb-b8a3-96071d77d178,Globalclimatescam,http://www.globalclimatescam.com,http://www.globalclimatescam.com,IN,18,Global Climate Scam: exposing the truth about global warming hysteria,think_tank,États-Unis d'Amérique,international,no,not_applicable,not_applicable,not_applicable,EN,yes,"Authors intend to expose “the truth about global warming hysteria”, and to oppose the alarmist agenda employed by most global warming “evangelists”, as based upon questionable scientific data and erroneous claims about global climate change. Consider that there is much evidence to suggest that temperature fluctuations are part of a natural cycle of climate change, and that the unproven “solutions” being proposed by global warming advocates would ultimately cost billions of dollars to implement. Readers are invited to “learn the truth” (list of “Must-see videos”) and then become actively involved in promoting “the cause of freedom” (“The ten things you can do”, including distribute GSM flyers, visit congressmen, write to papers, put GSM bumper sticker on car, make donations…)",,,
b098b994-0c33-48b1-bc3c-3ff6de2b2e22,Slocat,http://www.slocat.net,http://www.slocat.net,IN,8,"SLoCaT - Stichting Partnership on Sustainable, Low Carbon Transport Foundation",foundation,Pays-Bas,international,yes,mitigation,Transport,Air/atmosphère,EN,yes,,,,
19d4fc4c-80ce-4446-9c7f-742b2de29b11,Theguardian /.../climate-consensus-97-per-cent,http://www.theguardian.com/environment/climate-consensus-97-per-cent,http://www.theguardian.com/environment/climate-consensus-97-per-cent,IN,41,The Guardian / Climate Consensus - the 97%,media,Royaume-Uni de Grande-Bretagne et d'Irlande du Nord,International,yes,not_applicable,not_applicable,not_applicable,EN,yes,"Environment news section of the Guardian, with a sub-section on climate change. Among recent postings, an interview of Naomi Klein on climate change (I thought it best to write about my own raw terror) published on the 26th August 2015","Environment news section of the Guardian, with a sub-section on climate change. Among recent postings, an interview of Naomi Klein on climate change (I thought it best to write about my own raw terror) published on the 26th August 2015",,
52828f25-ddfb-45ac-899e-a154f06cddf0,Independent /.../climate-change,http://www.independent.co.uk/environment/climate-change,http://www.independent.co.uk/environment/climate-change,IN,61,Independent / Climate Change,media,Royaume-Uni de Grande-Bretagne et d'Irlande du Nord,international,,not_applicable,not_applicable,not_applicable,EN,yes,,,,
9fc955f0-e7f8-4406-af0a-3606a634c1c4,Sciencedaily /.../global_warming,http://www.sciencedaily.com/news/earth_climate/global_warming,http://www.sciencedaily.com/news/earth_climate/global_warming,IN,2,Sciences Daily / Global Warming News,media,international,international,not_applicable,not_applicable,not_applicable,not_applicable,EN,,,,,
c82ddb21-605c-45cb-b12c-f214301c936c,Metoffice /climatechange,http://www.metoffice.gov.uk/climate-guide,http://www.metoffice.gov.uk/climate-guide,IN,38,Met Office / Climate guide,agency,Royaume-Uni de Grande-Bretagne et d'Irlande du Nord,,yes,not_applicable,not_applicable,not_applicable,EN,,,,,
35db2b6f-91cb-4f1f-bb5a-6b9e47981526,Whitehouse /climate-change,http://www.whitehouse.gov/climate-change,http://www.whitehouse.gov/climate-change,IN,6,Climate Change and President Obama's Action Plan,institution,États-Unis d'Amérique,USA,yes,mitigation,Energie,not_applicable,EN,yes,"Focusing on President Obama’s America’s Clean Power Plan, which sets the first-ever carbon pollution standards for power plants. The Clean Power Plan standards are designed to reduce carbon dioxide emissions by 32 percent from 2005 levels by 2030. By setting these goals and enabling states to create tailored plans to meet them, the Plan intends to: Protect the health of American families, Boost the economy by leading to 30 percent more renewable energy generation in 2030 , Save enough energy to power 30 million homes in 2030 and Save consumers $155 billion from 2020-2030",,,
5eb9747a-30ce-4cdf-ba4e-bb93016e588e,Examiner /.../climate-change,http://www.examiner.com/topic/climate-change,http://www.examiner.com/topic/climate-change,IN,2,Examiner.com / Climate Change,media,international,U.S. and around the world,not_applicable,not_applicable,not_applicable,not_applicable,EN,,,,,
c8dc0d0d-2274-43bf-93ef-c7737705de98,Examiner /.../global-warming,http://www.examiner.com/topic/global-warming,http://www.examiner.com/topic/global-warming,IN,3,Examiner.com / Global Warming,media,international,U.S. and around the world,not_applicable,not_applicable,not_applicable,not_applicable,EN,,,,,
97556cf8-bc96-4fe4-9f41-4a21e210e88c,Treehugger /climate-change,http://www.treehugger.com/climate-change,http://www.treehugger.com/climate-change,IN,5,Tree Hugger / Latest Stories in Climate Change ,media,États-Unis d'Amérique,,not_applicable,not_applicable,not_applicable,not_applicable,EN,,,,,
98c5fdd0-363c-4064-bef8-5d5d6f001803,Doi,http://www.doi.gov,http://www.doi.gov,IN,25,U.S. Department of the Interior,institution,,,,,,,,,,,à mon sens pas à garder dans le coeur de corpus / ils ont une page intéressante  :https://www.doi.gov/climate/     /// et on a une autre ligne https://www.doi.gov/climate/strategy  // EL,
2224cdb5-bed8-40cb-8176-8f0362d83505,Nofrakkingconsensus.Blogspot,http://www.nofrakkingconsensus.blogspot.fr,http://www.nofrakkingconsensus.blogspot.fr,IN,24,No Frakking Consensus,blogger,Canada,international,no,not_applicable,not_applicable,not_applicable,EN,no,,,,
accdce31-a98e-428e-9bd8-016c9860f552,Climatelessons.Blogspot,http://www.climatelessons.blogspot.fr,http://www.climatelessons.blogspot.fr,IN,19,Climate Lessons,blogger,ne sait pas,rien,no,not_applicable,not_applicable,Youth,EN,no,,"A blog highlighting the ""ill-founded political campaign around the threat of CAGW. A campaign which is irresponsible, destructive, divisive, and degrading.""",,
ce0c50bc-3eb7-4127-ba26-d06f64b3e15b,Talkingabouttheweather.Wordpress,http://www.talkingabouttheweather.wordpress.com,http://www.talkingabouttheweather.wordpress.com,IN,20,Talking About the Weather,blogger,États-Unis d'Amérique,rien,no,not_applicable,not_applicable,not_applicable,EN,no,,,,
505e7ab8-b46d-4ddf-bcf8-0f0a25eff14c,Andthentheresphysics.Wordpress,http://www.andthentheresphysics.wordpress.com,http://www.andthentheresphysics.wordpress.com,IN,42,...and then there's physics,blogger,,,yes,mitigation_adaptation,,,,,"Blog d’un universitaire et chercheur anonyme, initialement créé sous le nom de WottsUpWithThatBlog, pour réfuter les affirmations de Anthony Watts, adepte de la théorie du « Climate gate » qui remet en cause sur son site Watts Up With That (WUWT) la validité des études, démonstrations et arguments des « alarmistes climatiques » particulièrement Al Gore. ""And then there's physics"" se propose aujoud'hui d'apporter un regard critique sur le débat scientifique en cours pour mettre en évidence le caractère anthropogénique du réchauffement climatique","Anonymous blog. ""I am not a climate scientist, but a professional and active scientist who teaches and carries out research at a university"". The blog aims to bring a critical eye on the scientific debate to highlight the anthropogenic nature of global warming.",,
62c37ca2-0896-4f35-b02e-f33d1600f9fb,Noconsensus,http://www.noconsensus.org,http://www.noconsensus.org,IN,27,"NOconsensus.org - There is no ""scientific consensus"" on Global Warming",activist,Canada,international,no,not_applicable,not_applicable,not_applicable,EN,yes,,,,
caa8fb59-edb4-48e4-9eba-d42b7b65f6a1,Clivebest,http://www.clivebest.com,http://www.clivebest.com,IN,26,Clive Best,academic,Italie,international,no,not_applicable,not_applicable,not_applicable,EN,yes,,"A personal point of view: PhD in High Energy Physics ""interested in understanding the physics behind climate change after getting fed up with being told that the debate is over. """,,
9c64b91a-a642-48a7-bc2f-f8e31d4bc587,Greenworldtrust,http://www.greenworldtrust.org.uk,http://www.greenworldtrust.org.uk,IN,25,Green World Trust,initiative,Royaume-Uni de Grande-Bretagne et d'Irlande du Nord,Sommerset,yes,mitigation,not_applicable,not_applicable,EN,no,,,dernière mise à jour semble datée de 2009 (EC),
15b29140-329c-47cf-8091-d94375fdef76,Instituteforenergyresearch,http://www.instituteforenergyresearch.org,http://www.instituteforenergyresearch.org,IN,21,Institute for Energy Research,association_non_profit_organization,États-Unis d'Amérique,USA,not_applicable,adaptation,Energie,not_applicable,EN,yes,"The IER is a not-for-profit organization that conducts research and analysis on the functions, operations, and government regulation of global energy markets. According to IER if we wish to ensure the adequate and reliable energy supply necessary for our economy and security, we need to ensure adequate supplies of fossil fuels for decades to come. IER maintains that freely-functioning energy markets provide the most efficient and effective solutions to today’s global energy and environmental challenges; that private property rights, market exchange, and the rule of law have resulted in affordable energy, improved living standards and a cleaner environment. To improve the public’s access to information about existing federal energy programs, IER compiled a comprehensive database, the Federal Energy Spending Tracker, that contains the most significant forms of federal subsidies for energy producers and energy products. The database covers all sources of energy across all government agencies","“The Institute for Energy Research (IER) is a not-for-profit organization that conducts intensive research and analysis on the functions, operations, and government regulation of global energy markets. IER maintains that freely-functioning energy markets provide the most efficient and effective solutions to today’s global energy and environmental challenges and, as such, are critical to the well-being of individuals and society… Founded in 1989 the IER is a public foundation under the Internal Revenue Code and is funded entirely by tax deductible contributions from individuals, foundations and corporations.",,
876d4140-78c9-46a3-b7da-bb4a29a1b979,Toryardvaark.Wordpress,http://www.toryardvaark.wordpress.com,http://www.toryardvaark.wordpress.com,IN,7,Tory Aardvark / Anthropogenic Global Warming,blogger,,,,,,,,,,,,
8c2d8f31-b6a8-4cbd-bdac-922e1302f9d6,Bobtisdale.Wordpress,http://www.bobtisdale.wordpress.com,http://www.bobtisdale.wordpress.com,IN,46,Bob Tisdale - Climate Observations,blogger,États-Unis d'Amérique,,no,not_applicable,not_applicable,not_applicable,EN,yes,,"A personal point of view. Sea Surface Temperature, Ocean Heat Content, and Other Climate Change Discussions. Highlights ""The unquestioning belief in catastrophic human-induced climate change ...""",,
9167c5d7-2913-493e-95d9-bec35c6fd737,Iceagenow,http://www.iceagenow.com,http://www.iceagenow.com,IN,31,Ice Age Now - Not by Fire but by Ice,blogger,États-Unis d'Amérique,international,no,not_applicable,not_applicable,not_applicable,EN,no,,,information datant de 2011,
055d1f13-785f-4209-80f3-1ab5199f6909,Nofrakkingconsensus,http://www.nofrakkingconsensus.com,http://www.nofrakkingconsensus.com,IN,66,"Big Picture News, Informed Analysis",journalist,ne sait pas,international,no,not_applicable,not_applicable,not_applicable,EN,yes,"Blog of the Canadian investigative journalist Donna Laframboise, former vice president of the CCLA. Author of 2 books about the IPCC, she is described by Der Spiegel as the IPCC’s ""sharpest critic"". DL began by designing the NOconsensus.org website. This blog began as working notes for her 2011 book, and then morphed into an exposé of the IPCC. Argues that The IPCC is an ""unprofessional, scandal-plagued organization, led by people with low standards and impaired judgment, and that we need to stop taking it seriously"". Among the blog categories: Climate bible, Climategate, the last one including such links as : Global warming, loyalty oaths, and Climategate's smoking gun","Blog of the Canadian investigative journalist Donna Laframboise. Argues that The IPCC is an ""unprofessional, scandal-plagued organization, led by people with low standards and impaired judgment, and that we need to stop taking it seriously"".",,
24dcd0f7-b930-4287-839b-0983a58bba2c,Climaterealists,http://www.climaterealists.com,http://www.climaterealists.com,IN,61,Climate Realists,blogger,Royaume-Uni de Grande-Bretagne et d'Irlande du Nord,international,no,not_applicable,not_applicable,not_applicable,EN,yes,"The aims and objectives of Climate realists are to draw attention to the “real explanations” as to what has made the climate change and to voice an educated opinion against the “unscientific and unsubstantiated reasoning” behind green taxation. Climate Realists intends to actively promote the proposition that there is no such thing as Man Made Climate Change, and takes the view that climate change is something we have no control over and simply have to learn how to adapt",Climate realists aims to draw attention to its view of the real explanations as to what has made the climate change and to voice an educated opinion against the “unscientific and unsubstantiated reasoning” behind green taxation. Promotes the proposition that there is no such thing as Man Made Climate Change.,"It is safe to assume that many people have started to become sceptical concerning the dynamics of so called man made climate change. In recent years there have been seen to be many inconsistencies in the proposition that we have changed the Earth's climate with our pollution. The World's Governments' solution to apply green taxation as a cure in the light of an unscientific philosophy of climate change is starting to fall apart, CO2 output has continued to rise and yet global temperatures have started to fall! One thing that needs to be established, there is no doubt whatsoever there has been a climate change in the last 50-60 years. So just because you are a Climate Realist, that is not on the basis that you are in some sort of denial about this change. The Climate Alarmists and Global Warming Alarmists will point out that this change is due to Man Made CO2 as it fits in with modern day industrialization.",
8ee50c0e-496b-4cb5-b06c-ead0187b67ee,Pielkeclimatesci.Wordpress,http://www.pielkeclimatesci.wordpress.com,http://www.pielkeclimatesci.wordpress.com,IN,70,Climate Science: Roger Pielke Sr.,blogger,États-Unis d'Amérique,international,yes,not_applicable,not_applicable,not_applicable,EN,no,,,site arrêté en 2013,
3d709b39-c4f1-4f63-a177-c62afce628ba,Epa,http://www.epa.gov/climatechange,http://www.epa.gov/climatechange,IN,139,US EPA - United States Environmental Protection Agency,agency,États-Unis d'Amérique,USA,yes,mitigation_adaptation,not_applicable,not_applicable,EN,yes,"EPA was established on December 2, 1970 to consolidate in one agency a variety of federal research, monitoring, standard-setting and enforcement activities to ensure environmental protection. The Climate change website provides the American public in general with information about climate change: basic information, information on greenhouse gas emissions (sources of emissions, global data, national data, facility data, individual calculator), information on climate change science (causes and indicators of climate change, future climate change), information on climate change impacts and adaptating to change. Includes educator links and a student’s guide to Global climate change.","United States Environmental Protection Agency. EPA's purpose is to ensure that all Americans are protected from significant risks to human health and the environment where they live, learn and work.",,
e7a18aa2-0150-478f-8138-773c7e202ef4,Eoearth,http://www.eoearth.org,http://www.eoearth.org,IN,26,Encyclopedia of Earth,other,États-Unis d'Amérique,rien,yes,not_applicable,not_applicable,not_applicable,EN,yes,,,"<< ""The Encyclopedia is published by the Environmental Information Coalition (EIC), National Council for Science and the Environment (NCSE). NCSE is a 501(c)(3)non-profit organization with a reputation for objectivity, responsibility, and achievement in its promotion of a scientific basis for environmental decisionmaking. The EIC is the governing body of the EoE, and is comprised of a diverse group of respected scientists and educators, and the organizations, agencies, and institutions for which they work. The Editorial Board defines the roles and responsibilities for individuals and institutions involved in the Coalition, as well as the editorial guidelines for EoE content."" - EL",
d0b7e36f-6db8-43a7-a542-d24c7481d5be,Biologicaldiversity /.../climate_law_institute,http://www.biologicaldiversity.org/programs/climate_law_institute,http://www.biologicaldiversity.org/programs/climate_law_institute,IN,8,Climate Law Institute,association_non_profit_organization,États-Unis d'Amérique,rien,yes,mitigation_adaptation,not_applicable,Espèces en danger,EN,no,,,,
d0c29baa-310f-4f3a-b03e-82f47f78b1b0,Climatesciencewatch,http://www.climatesciencewatch.org,http://www.climatesciencewatch.org,IN,32,Climate Science Watch,think_tank,États-Unis d'Amérique,rien,yes,mitigation_adaptation,not_applicable,not_applicable,EN,no,,,,
47104069-e1d4-4245-8a6f-d2814c241781,Climatedebatedaily,http://www.climatedebatedaily.com,http://www.climatedebatedaily.com,IN,17,Climate Debate Daily,other,Nouvelle-Zélande,international,not_applicable,not_applicable,not_applicable,not_applicable,EN,yes,,"Personal points of view edited by Patrick Whittle (completing a PhD in political philosophy at the University of Canterbury in New Zealand) and Douglas Campbell (PhD in philosophy from the University of Arizona). Aimed to ""fairly presenting both sides of the issue"".",,
dc15d4ba-ed0e-4c16-9269-df32e6d68576,Diggingintheclay.Wordpress,http://www.diggingintheclay.wordpress.com,http://www.diggingintheclay.wordpress.com,IN,26,Digging in the Clay,blogger,Royaume-Uni de Grande-Bretagne et d'Irlande du Nord,international,no,not_applicable,not_applicable,not_applicable,EN,yes,,"A personal point of view ""The elevation of the hockey stick and the whole global warming thing to iconic status makes it a giant with feet of clay – poorly founded and ready to crumble. Time to do some digging…""",,
80606a49-b57d-4c4b-b97e-5f52852347b1,Scienceofdoom,http://www.scienceofdoom.com,http://www.scienceofdoom.com,IN,41,The Science of Doom,blogger,,,no,not_applicable,,,EN,no,,,,
8906be7b-f847-40fb-909d-c03d12261851,Iceagenow.Info,http://www.iceagenow.info,http://www.iceagenow.info,IN,21,Ice Age Now - Not by Fire but by Ice,blogger,,,,,,,,,,,,
ba3d84dd-bcce-4663-adcc-e56ec3238b32,Forestsclimatechange,http://www.cifor.org,http://www.cifor.org/gcs/,IN,7,CIFOR - Center for International Forestry Research / Global Comparative Study on REDD+ ,research_project,,,yes,mitigation_adaptation,not_applicable,Forest,EN,no,,,,
91b8f4ea-809b-4542-b002-2fa82912bff3,Glacierchange.Wordpress,http://www.glacierchange.wordpress.com,http://www.glacierchange.wordpress.com,IN,11,From a Glaciers Perspective,association_non_profit_organization,,,,,not_applicable,not_applicable,EN,,,,"chercheur, Expert, bloggeur ? CP",
52f8765d-ad35-466e-a365-f1403e26107d,Globalwarmingclearinghouse.Blogspot,http://www.globalwarmingclearinghouse.blogspot.fr,http://www.globalwarmingclearinghouse.blogspot.fr,IN,7,Global Warming Clearinghouse,,,,,,,,,,,,Aucune information sur la personne. Les dates des postes ne correspondent à rien. Faut-il le garder ?,
7a78fc65-42d4-471b-be45-4ed88cc1446d,Globalwarmingsolved,http://www.globalwarmingsolved.com,http://www.globalwarmingsolved.com,IN,9,Global Warming Solved - New research on man-made global warming theory,activist,Irlande,planet,no,not_applicable,not_applicable,not_applicable,EN,no,,,<< j'hésite pour Actor : activist ou blogger ? - EL,
03c10ae2-78da-4ba7-81c1-71c3c9d24dc2,Globalwarminghoax,http://www.globalwarminghoax.com,http://www.globalwarminghoax.com,IN,14,Global Warming Hoax,activist,États-Unis d'Amérique,international,no,not_applicable,not_applicable,not_applicable,EN,no,,,Site qui n'est plus alimenté depuis 2011,
30e1cb59-f5b4-4cfc-af76-aa8ee5f62ed4,Worldviewofglobalwarming,http://www.worldviewofglobalwarming.org,http://www.worldviewofglobalwarming.org,IN,10,World View of Global Warming: the photographic documentation of climate change by Gary Braasch,journalist,États-Unis d'Amérique,international,yes,not_applicable,not_applicable,not_applicable,EN,yes,"Photographic documentation of climate change, by Gary Braasch. The website was designed to “make the climate change visible”, Photographs are organized according to following subject matters: Antarctica – Arctic – Alaska – Unstable weather – Glaciers – Coastlines/Sealevels – Oceans and Tropics – Hawaii – Himalaya and Asia – South America – World Climate change. They are available for license to publications needing science photography, environmental groups and agencies, and other uses",,,
0f05d3ce-4bac-47fa-a16c-0d84f39d5d73,Stopglobalwarming,http://www.stopglobalwarming.org,http://www.stopglobalwarming.org,IN,15,StopGlobalWarming.org,event,international,international,yes,mitigation,not_applicable,not_applicable,EN,yes,"Website of the Stop Global Warming Virtual March (1,467,783 supporters) non-political movement to demand world leaders freeze and reduce carbon dioxide emissions now. The first step of proposed action is to Join the Virtual March, The second step is to Keep reading and share with friends information provided by the website on Global Warming, environmental destruction, health risks, catastrophic weather",Website of the Stop Global Warming Virtual March a non-political movement to demand world leaders freeze and reduce carbon dioxide emissions now.,,
1e71ba51-bc13-4a12-b437-3bdacd079ae7,Globalwarmingisreal,http://www.globalwarmingisreal.com,http://www.globalwarmingisreal.com,IN,8,Global Warming is Real,media,États-Unis d'Amérique,international,yes,mitigation_adaptation,not_applicable,not_applicable,EN,yes,"Global Warming is Real (GWIR) was founded in June of 2006 by Tom Schueneman, member of the Society of environmental journalists, and founder of TDS environmental media, who has studied climate and environmental issues and attended the COP15 climate conference in Copenhagen. The website is designed for the concerned citizen, as the go-to resource for news, commentary and education on all aspects of global warming. The Climate page offers comprehensive information on global warming (Global warming news – Climate science – Climate deniers – Habitats – Climate change and civil society – Climate change and human rights – Climate change and business – Climate change and politics – Climate change mitigation – Climate change podcast). Readers are invited to contribute (“join the conversation”, “reader’s pick). Also proposes a “Global climate reader” (recommended readings on climate change, energy, and sustainability) and Climate videos",,,
e37d896d-997c-4a6c-b752-0d098f9f5946,Globalwarmingdenier.Wordpress,http://www.globalwarmingdenier.wordpress.com,http://www.globalwarmingdenier.wordpress.com,IN,14,Climate,blogger,ne sait pas,rien,no,not_applicable,not_applicable,Oceans,EN,no,,,,"<< ""Climate"" est le titre de la page - EL"
52a0cfd4-8803-4bd1-973a-07b68dd74fff,A-sceptical-mind,http://www.a-sceptical-mind.com,http://www.a-sceptical-mind.com,IN,9,A Sceptical Mind - having doubts about global warming,blogger,ne sait pas,rien,no,not_applicable,not_applicable,not_applicable,EN,no,,,,
1155f278-076d-423a-8e29-3f308a16372b,Agwobserver.Wordpress,http://www.agwobserver.wordpress.com,http://www.agwobserver.wordpress.com,IN,19,AGW Observer: Observations of anthropogenic global warming,blogger,Finlande,international,yes,mitigation_adaptation,not_applicable,not_applicable,EN,yes,"AGW (Anthropogenic Global Warming) is about climate science with an emphasis on the observational side, and on the issues relating to the ongoing climate change. In the opinion of the author, the public discussion on the subject tends to focus more on what climate models can do instead of emphasizing the observational body of evidence which is very large and convincing by itself even without far-reaching climate theories or models (which is not to say that climate models are not important and useful tools). The blog is designed to offer relevant information on the subject : introduction to the Observations of Anthropogenic Global Warming, lists of papers (including list of anti-AGW papers debunked) the most popular being the list of “Papers on laboratory measurements of CO2 absorption properties”. Main categories: Adaptation & Mitigation - AGW evidence - Climate claims - Climate science - Global warming effects . Articles republished on : Skeptical Science - RealClimate",Observations of anthropogenic global warming (by Ari Jokimäki). Blog designed to offer relevant information. Main categories: Adaptation & Mitigation - AGW evidence - Climate claims - Climate science - Global warming effects. Articles republished on Skeptical Science - RealClimate,,
71667280-ac4d-4b39-8a60-7526c929e134,Agw-heretic.Blogspot,http://www.agw-heretic.blogspot.fr,http://www.agw-heretic.blogspot.fr,IN,5,The Global Warming Heretic,blogger,États-Unis d'Amérique,rien,no,not_applicable,not_applicable,not_applicable,EN,no,,,,
0c9372b9-d1c5-4f1b-88bc-9b5fa30285d3,1010global,http://www.1010uk.org/,http://www.1010uk.org/,IN,14,10:10,association_non_profit_organization,Royaume-Uni de Grande-Bretagne et d'Irlande du Nord,United Kingdom,yes,mitigation_adaptation,not_applicable,not_applicable,EN,yes,"“We’re on the way to a cleaner, cleverer, low carbon world, and everyone deserves a chance to help build it. 10:10 creates these chances, and brings people together to make the most of them” 10:10 is about doing “practical stuff that helps solve climate change”. From riding a bus to repowering a village with solar energy, the projects “bring people together to help build a better world” ; focus is on renewables powered projects in France, UK, The Netherlands, Germany…","“10:10 is about doing “practical stuff that helps solve climate change”. From riding a bus to repowering a village with solar energy, the projects “bring people together to help build a better world” ; focus is on renewables powered projects in France, UK, The Netherlands, Germany…""",,
ff62ce79-914e-454d-9dd7-099047ab18e1,Globalfreeze.Wordpress,http://www.globalfreeze.wordpress.com,http://www.globalfreeze.wordpress.com,IN,9,"Where's my Global Warming Dude? By Global Freeze / The debate is ""over"" and the science is ""settled"", but someone forgot to tell Mother Nature",blogger,ne sait pas,rien,no,not_applicable,not_applicable,not_applicable,EN,no,,,,
3407e626-31ad-4998-910c-508a54736f01,Co2insanity,http://www.co2insanity.com,http://www.co2insanity.com,IN,16,Co2 Insanity,activist,États-Unis d'Amérique,international,no,not_applicable,not_applicable,not_applicable,EN,yes,"The blog is “about the insanity surrounding Anthropogenic Global Warming"". Criticizes the “believers” on one side and the “deniers” on the other, insisting that what is going on, one way or the other, has to be based upon real science and not altered data, consensus, student papers, magazine articles, pure fantasy, BS, or on a human “deity.” the movies, documentaries, and videos presented here are embedded from other media source / host sites on the internet. Categories include: Eco Jihad - Ecoterror - Climate Alarmism - Climategate, Climategate 2, Climategate 2.0 - Plumegate - Seefoodgate. On the blogroll : Global Warming Science - Climate Depot - What Really Happened - Tory Ardvark - Watts Up With That? etc",,,
